"","dendcut10"
"WP_085929170_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",5
"WP_190245483_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",5
"WP_028576810_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfomicrobiaceae_Desulfomicrobium_BLAST",5
"WP_015774561_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfomicrobiaceae_Desulfomicrobium_BLAST",5
"PKN43032_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"PKN48371_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"WP_177193024_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfomicrobiaceae_Desulfomicrobium_BLAST",5
"WP_161949079_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfomicrobiaceae_Desulfomicrobium_BLAST",5
"SFL51365_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfomicrobiaceae_Desulfomicrobium_BLAST",5
"WP_192623035_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfomicrobiaceae_Desulfomicrobium_BLAST",5
"WP_011368421_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",5
"WP_148204240_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",5
"OBQ56317_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Halodesulfovibrio_BLAST",5
"WP_157471176_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Halodesulfovibrio_BLAST",5
"SIO18622_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Halodesulfovibrio_BLAST",5
"WP_175566025_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Halodesulfovibrio_BLAST",5
"SHJ12055_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Halodesulfovibrio_BLAST",5
"WP_082208202_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Halodesulfovibrio_BLAST",5
"KAF1075271_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Halodesulfovibrio_BLAST",5
"WP_162859855_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Halodesulfovibrio_BLAST",5
"GFM31817_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",5
"WP_174403517_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",5
"GFM37159_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",5
"WP_174410262_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",5
"WP_027193296_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",5
"WP_144303632_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",5
"WP_144233428_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",5
"WP_171267230_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",5
"RJR35205_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"WP_013705399_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophaceae_Desulfobacca_PFAM",5
"RLA90150_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"WP_049674660_Proteobacteria_Deltaproteobacteria_Desulfarculales_Desulfarculaceae_Desulfocarbo_PFAM",5
"WP_044349545_Proteobacteria_Deltaproteobacteria_Desulfarculales_Desulfarculaceae_Dethiosulfatarculus_PFAM",5
"OGP52229_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"WP_011416493_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophaceae_Syntrophus_PFAM",5
"OGW38817_Unknown_Unknown_Unknown_Unknown_Nitrospirae_BLAST",5
"OGP24530_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGP18638_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGP20067_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGP31989_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGP48632_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGW17217_Unknown_Unknown_Unknown_Unknown_Nitrospinae_BLAST",5
"OGP75814_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGP72468_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGP53239_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGP93520_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGQ07969_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"PIV23683_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OIP33022_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"KAF0117931_Unknown_Unknown_Unknown_Unknown_bacterium_BLAST",5
"RJP54973_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGW77297_Unknown_Unknown_Unknown_Unknown_Omnitrophica_BLAST",5
"OGW93025_Unknown_Unknown_Unknown_Unknown_Omnitrophica_BLAST",5
"PNV86798_Unknown_Unknown_Unknown_Unknown_Desulfobacteraceae_BLAST",5
"RLB02992_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"WP_022853851_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfatator_BLAST",5
"WP_013907394_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfatator_BLAST",5
"WP_068542579_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfatator_BLAST",5
"WP_068514833_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Caldimicrobium_BLAST",5
"PMP63272_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Caldimicrobium_BLAST",5
"WP_033396682_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfobacterium_BLAST",5
"WP_038060583_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfobacterium_BLAST",5
"WP_038041726_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfobacterium_BLAST",5
"WP_150071158_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfobacterium_BLAST",5
"RKX61341_Unknown_Unknown_Unknown_Unknown_Thermodesulfobacteria_BLAST",5
"WP_038056737_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfobacterium_BLAST",5
"RKX63062_Unknown_Unknown_Unknown_Unknown_Thermodesulfobacteria_BLAST",5
"RLG14913_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"WP_168720346_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermosulfurimonas_BLAST",5
"WP_068670484_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermosulfurimonas_PFAM",5
"WP_166032092_Unknown_Unknown_Unknown_Unknown_Thermosulfuriphilus_BLAST",5
"RPI77208_Unknown_Unknown_Unknown_Unknown_Desulfobacteraceae_BLAST",5
"SFM94383_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophobacteraceae_Thermodesulforhabdus_BLAST",5
"WP_093395561_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophobacteraceae_Thermodesulforhabdus_BLAST",5
"WP_011699857_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophobacteraceae_Syntrophobacter_PFAM",5
"WP_137425773_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophobacteraceae_Desulfoglaeba_BLAST",5
"RLB83478_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"RLB90116_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"RLB96356_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"WP_020876620_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfococcus_PFAM",5
"CAB1058766_Unknown_Unknown_Unknown_Unknown_Olavius_BLAST",5
"PIP36711_Unknown_Unknown_Unknown_Unknown_Desulfobacterales_BLAST",5
"TES93432_Unknown_Unknown_Unknown_Unknown_Desulfobacteraceae_BLAST",5
"RLB77075_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"RZB32391_Unknown_Unknown_Unknown_Unknown_Desulfobacteraceae_BLAST",5
"KPJ76446_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"RLB99274_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"RPJ73946_Unknown_Unknown_Unknown_Unknown_Desulfobacteraceae_BLAST",5
"VEN73509_Unknown_Unknown_Unknown_Unknown_uncultured_BLAST",5
"WP_015948593_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfatibacillum_PFAM",5
"CAB5085494_Unknown_Unknown_Unknown_Unknown_Olavius_BLAST",5
"OQX63061_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfococcus_BLAST",5
"VFQ46115_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfoluna_BLAST",5
"WP_180143535_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfoluna_BLAST",5
"SCY87455_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfoluna_BLAST",5
"WP_092215518_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfoluna_BLAST",5
"WP_084069639_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacterium_BLAST",5
"OGQ93826_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"WP_022668489_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfospira_BLAST",5
"WP_006965443_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfotignum_BLAST",5
"THB75445_Unknown_Unknown_Unknown_Unknown_Desulfobacteraceae_BLAST",5
"RLC19765_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"WP_014957685_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacula_BLAST",5
"WP_092231972_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacula_BLAST",5
"RLB94530_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"WP_015904652_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacterium_BLAST",5
"OQY01455_Unknown_Unknown_Unknown_Unknown_Desulfobacteraceae_BLAST",5
"TSA10663_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"WP_066062321_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"RKY01711_Unknown_Unknown_Unknown_Unknown_Spirochaetes_BLAST",5
"RLA85572_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGP85119_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"RLA78332_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"RLA96766_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OPY82131_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophorhabdaceae_Syntrophorhabdus_BLAST",5
"OPZ30285_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"TET44809_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"TET63327_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"OGS35653_Unknown_Unknown_Unknown_Unknown_Elusimicrobia_BLAST",5
"WP_048181420_Euryarchaeota_Methanosarcinaceae_Methanomicrobia_NA_Methanosarcina_PFAM",5
"WP_048142181_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048049400_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048044122_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_011033678_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048046791_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048170188_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048129681_Euryarchaeota_Methanosarcinales_Euryarchaeota_NA_Methanosarcina_PFAM",5
"AKB73573_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048124421_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048141552_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",5
"WP_011020622_Euryarchaeota_Euryarchaeota_Methanosarcinales_NA_Methanosarcina_PFAM",5
"AKB35097_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048179555_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"AKB27210_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048169751_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048167832_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_054297824_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"OEU41338_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_128503678_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048038108_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048154402_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048176803_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_011306461_Methanomicrobia_Methanosarcinales_Methanosarcinaceae_NA_Methanosarcina_AhbD_Fusaro",5
"WP_095643618_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048108082_Euryarchaeota_Methanomicrobia_Methanosarcinaceae_NA_Methanosarcina_PFAM",5
"WP_048117880_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"WP_048153570_Unknown_Unknown_Unknown_Unknown_Methanosarcina_BLAST",5
"OPY24218_Unknown_Unknown_Unknown_Unknown_Methanomethylovorans_BLAST",5
"OPY22109_Unknown_Unknown_Unknown_Unknown_Methanomethylovorans_BLAST",5
"AGB49071_Unknown_Unknown_Unknown_Unknown_Methanomethylovorans_BLAST",5
"WP_048831225_Unknown_Unknown_Unknown_Unknown_Methanomethylovorans_BLAST",5
"WP_091931508_Unknown_Unknown_Unknown_Unknown_Methanolobus_BLAST",5
"WP_094227838_Unknown_Unknown_Unknown_Unknown_Methanolobus_BLAST",5
"WP_023844437_Euryarchaeota_Methanomicrobia_Methanosarcinales_Methanosarcinaceae_Methanolobus_PFAM",5
"WP_091709967_Unknown_Unknown_Unknown_Unknown_Methanolobus_BLAST",5
"AFV24699_Unknown_Unknown_Unknown_Unknown_Methanolobus_BLAST",5
"WP_135389126_Unknown_Unknown_Unknown_Unknown_Methanolobus_BLAST",5
"KXS41826_Unknown_Unknown_Unknown_Unknown_Methanolobus_BLAST",5
"WP_176966367_Unknown_Unknown_Unknown_Unknown_Methanolobus_BLAST",5
"WP_172368558_Unknown_Unknown_Unknown_Unknown_Methanococcoides_BLAST",5
"WP_011499301_Euryarchaeota_Methanosarcinales_Methanosarcinaceae_NA_Methanococcoides_PFAM",5
"WP_091688591_Unknown_Unknown_Unknown_Unknown_Methanococcoides_BLAST",5
"WP_135604990_Unknown_Unknown_Unknown_Unknown_Methanococcoides_BLAST",5
"WP_135612987_Unknown_Unknown_Unknown_Unknown_Methanococcoides_BLAST",5
"WP_048195186_Unknown_Unknown_Unknown_Unknown_Methanococcoides_BLAST",5
"WP_048205796_Unknown_Unknown_Unknown_Unknown_Methanococcoides_BLAST",5
"WP_072562328_Unknown_Unknown_Unknown_Unknown_Methanohalophilus_BLAST",5
"WP_091829021_Unknown_Unknown_Unknown_Unknown_Methanohalophilus_BLAST",5
"WP_129598806_Unknown_Unknown_Unknown_Unknown_Methanohalophilus_BLAST",5
"WP_072360154_Unknown_Unknown_Unknown_Unknown_Methanohalophilus_BLAST",5
"WP_099816285_Unknown_Unknown_Unknown_Unknown_Methanohalophilus_BLAST",5
"WP_123136056_Unknown_Unknown_Unknown_Unknown_Methanohalophilus_BLAST",5
"WP_096711838_Unknown_Unknown_Unknown_Unknown_Methanohalophilus_BLAST",5
"WP_164909022_Unknown_Unknown_Unknown_Unknown_Methanohalophilus_BLAST",5
"ADE36952_Unknown_Unknown_Unknown_Unknown_Methanohalophilus_BLAST",5
"WP_048902167_Unknown_Unknown_Unknown_Unknown_Methanohalophilus_BLAST",5
"WP_048815541_Unknown_Unknown_Unknown_Unknown_Methanosalsum_BLAST",5
"WP_013193726_Euryarchaeota_Methanosarcinaceae_Methanosarcinaceae_NA_Methanohalobium_PFAM",5
"RJS68810_Unknown_Unknown_Unknown_Unknown_ANME_2_BLAST",5
"RLG25091_Unknown_Unknown_Unknown_Unknown_Methanosarcinales_BLAST",5
"KAB3547903_Unknown_Unknown_Unknown_Unknown_ANME_2_BLAST",5
"KAF5411827_Unknown_Unknown_Unknown_Unknown_ANME_2_BLAST",5
"PXF59804_Unknown_Unknown_Unknown_Unknown_ANME_2_BLAST",5
"RLG27410_Unknown_Unknown_Unknown_Unknown_Methanosarcinales_BLAST",5
"OEU52920_Unknown_Unknown_Unknown_Unknown_Desulfuromonadales_BLAST",5
"AAU84037_Unknown_Unknown_Unknown_Unknown_uncultured_BLAST",5
"RZN33812_Unknown_Unknown_Unknown_Unknown_Methanosarcinales_BLAST",5
"OYT62880_Unknown_Unknown_Unknown_Unknown_Methanosarcinales_BLAST",5
"RZN15198_Unknown_Unknown_Unknown_Unknown_Methanosarcinales_BLAST",5
"RLG26246_Unknown_Unknown_Unknown_Unknown_Methanosarcinales_BLAST",5
"RZB32282_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"PPA79920_Unknown_Unknown_Unknown_Unknown_ANME_2_BLAST",5
"KAF5426594_Unknown_Unknown_Unknown_Unknown_ANME_2_BLAST",5
"KAF5425506_Unknown_Unknown_Unknown_Unknown_ANME_2_BLAST",5
"VVB93235_Unknown_Unknown_Unknown_Unknown_uncultured_BLAST",5
"VVB56262_Unknown_Unknown_Unknown_Unknown_uncultured_BLAST",5
"KPQ44139_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"WP_097300432_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"VVB87305_Unknown_Unknown_Unknown_Unknown_uncultured_BLAST",5
"KCZ70609_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"WP_102044995_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"VVB89042_Unknown_Unknown_Unknown_Unknown_uncultured_BLAST",5
"SNQ61490_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"WP_096206177_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"VVB90360_Unknown_Unknown_Unknown_Unknown_uncultured_BLAST",5
"TRZ87597_Unknown_Unknown_Unknown_Unknown_Methanosarcinales_BLAST",5
"OKY78165_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"RLG55655_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"RLG57530_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"RKY29012_Unknown_Unknown_Unknown_Unknown_Planctomycetes_BLAST",5
"RMF92934_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"GBE54616_Unknown_Unknown_Unknown_Unknown_archaeon_BLAST",5
"GCC10401_Unknown_Unknown_Unknown_Unknown_archaeon_BLAST",5
"WP_012546519_Nitrospirae_Nitrospira_Nitrospirales_Nitrospiraceae_Thermodesulfovibrio_PFAM",5
"WP_068860073_Nitrospirae_Nitrospira_Nitrospirales_Nitrospiraceae_Thermodesulfovibrio_PFAM",5
"KJR42795_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"TES58555_Unknown_Unknown_Unknown_Unknown_Nitrospirales_BLAST",5
"KWT82592_Unknown_Unknown_Unknown_Unknown_Nitrospirae_BLAST",5
"OGQ95239_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"KPK26948_Unknown_Unknown_Unknown_Unknown_Desulfobacterales_BLAST",5
"PLX51395_Unknown_Unknown_Unknown_Unknown_Desulfobulbaceae_BLAST",5
"OKY74520_Unknown_Unknown_Unknown_Unknown_Desulfobulbaceae_BLAST",5
"OGQ86133_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGQ99831_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"OGR02177_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"PKN47219_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"TDB36189_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"PKN22628_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
"RJX17444_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfobulbus_BLAST",5
"WP_169737467_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfobulbus_BLAST",5
"PIE56374_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfobulbus_BLAST",5
"WP_028582493_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfobulbus_BLAST",5
"PIE58944_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfobulbus_BLAST",5
"PIE59763_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfobulbus_BLAST",5
"PID72624_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfobulbus_BLAST",5
"WP_028585636_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfobulbus_BLAST",5
"GBE51648_Unknown_Unknown_Unknown_Unknown_bacterium_BLAST",5
"GBE12294_Unknown_Unknown_Unknown_Unknown_bacterium_BLAST",5
"RWX46102_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"RWX49401_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"RWX52481_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"TAA74017_Unknown_Unknown_Unknown_Unknown_Candidatus_BLAST",5
"RUM37109_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfobulbus_BLAST",5
"WP_015402361_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfocapsa_PFAM",5
"WP_011188522_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfotalea_PFAM",5
"ESQ10986_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfofustis_BLAST",5
"WP_073377392_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfofustis_PFAM",5
"WP_092218926_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulforhopalus_BLAST",5
"PHR30168_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfotalea_BLAST",5
"WP_136871286_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulforhopalus_BLAST",5
"PID74740_Unknown_Unknown_Unknown_Unknown_Desulfobacterales_BLAST",5
"WP_136796534_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfopila_BLAST",5
"WP_073613757_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfopila_PFAM",5
"RPH40893_Unknown_Unknown_Unknown_Unknown_Desulfobulbaceae_BLAST",5
"KAB2888942_Unknown_Unknown_Unknown_Unknown_Desulfobulbaceae_BLAST",5
"WP_183351318_Unknown_Unknown_Unknown_Unknown_Desulfoprunum_BLAST",5
"WP_007294226_Proteobacteria_NA_NA_NA_Deltaproteobacteria_PFAM",5
"WP_007291677_Proteobacteria_Proteobacteria_NA_NA_Deltaproteobacteria_PFAM",5
"WP_013164144_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfurivibrio_PFAM",5
"TBV79463_Unknown_Unknown_Unknown_Unknown_Desulfobulbaceae_BLAST",5
"WP_163298927_Unknown_Unknown_Unknown_Unknown_Dissulfurirhabdus_BLAST",5
"WP_067617993_Proteobacteria_Deltaproteobacteria_No_order_No_family_Dissulfuribacter_PFAM",5
"OPL10608_Unknown_Unknown_Unknown_Unknown_delta_BLAST",5
"PXF54239_Unknown_Unknown_Unknown_Unknown_Deltaproteobacteria_BLAST",5
