"","dendcut120"
"WP_012612992_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_PFAM",115
"WP_014258347_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfocurvibacter_PFAM",115
"WP_014321683_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_PFAM",115
"WP_011176675_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_PFAM",115
"WP_020885956_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfohalovibrio_PFAM",115
"WP_040096935_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Geobacteraceae_Geoalkalibacter_PFAM",115
"WP_039741599_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Geobacteraceae_Geobacter_PFAM",115
"WP_011342670_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Pelobacter_PFAM",115
"WP_072284083_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Pelobacter_PFAM",115
"WP_072288151_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Pelobacter_PFAM",115
"WP_011341122_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Pelobacter_PFAM",115
"WP_011342289_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Pelobacter_PFAM",115
"WP_072283355_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Pelobacter_PFAM",115
"WP_006000448_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Desulfuromonas_PFAM",115
"WP_040199571_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Geobacteraceae_Geoalkalibacter_PFAM",115
"WP_053550010_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Desulfuromonas_PFAM",115
"WP_011734779_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Pelobacter_PFAM",115
"WP_073337721_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",115
"WP_014435319_Chloroflexi_Caldilineae_Caldilineales_Caldilineaceae_Caldilinea_PFAM",115
"WP_061919391_Chloroflexi_Anaerolineae_Anaerolineales_Anaerolineaceae_Bellilinea_PFAM",115
"WP_012158966_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Alkaliphilus_PFAM",115
"WP_015042246_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Dehalobacter_PFAM",115
"WP_013405262_Firmicutes_Clostridia_Halanaerobiales_Halanaerobiaceae_Halanaerobium_PFAM",115
"WP_076544236_Firmicutes_Clostridia_Halanaerobiales_Halanaerobiaceae_Halanaerobium_PFAM",115
"WP_005489954_Firmicutes_Clostridia_Halanaerobiales_Halanaerobiaceae_Halanaerobium_PFAM",115
"WP_015042199_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Dehalobacter_PFAM",115
"WP_015042203_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Dehalobacter_PFAM",115
"WP_014164022_Synergistetes_Synergistia_Synergistales_Synergistaceae_Thermovirga_PFAM",115
"WP_069701541_Firmicutes_Bacilli_Bacillales_No_family_Desulfuribacillus_PFAM",115
"WP_069644026_Firmicutes_Bacilli_Bacillales_No_family_Desulfuribacillus_PFAM",115
"WP_014184071_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",115
"WP_009614941_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",115
"WP_014901432_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",115
"WP_045572828_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",115
"WP_075363698_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",115
"WP_066620950_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",115
"WP_007062347_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",115
"WP_072906313_Firmicutes_Clostridia_Clostridiales_Proteinivoraceae_Anaerobranca_PFAM",115
"WP_012269198_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Thermoanaerobacter_PFAM",115
"WP_057979132_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Caloramator_PFAM",115
"WP_011343720_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Carboxydothermus_PFAM",115
"WP_012447288_Firmicutes_Clostridia_Natranaerobiales_Natranaerobiaceae_Natranaerobius_PFAM",115
"WP_003543949_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfotomaculum_PFAM",115
"WP_021166989_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Sporomusa_PFAM",115
"WP_052661445_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",115
"WP_015756126_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfofarcimen_PFAM",114
"WP_006655347_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter_PFAM",119
"WP_036730881_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",120
"WP_031132490_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_NeoN",120
"WP_095055759_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_123722215_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_192342748_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_123494098_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_008070739_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_018928080_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_103316428_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_145020125_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_123583584_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_characterized",46
"WP_103496830_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_100941715_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_040066309_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_177145414_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_085707372_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_085639192_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_085656441_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_085688336_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_085703723_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_085700336_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_115077531_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_011333776_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_108561500_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_007955475_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_064381945_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_085604704_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_127797853_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_192564647_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_065261299_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_102621674_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_085734019_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_114882444_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_134826564_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_119429120_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_085708432_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_025111553_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_127651424_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_102357257_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_108591004_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_007969211_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_145596882_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_083368816_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_041062761_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"AVX88897_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_095666849_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_182401593_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_086790896_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_047294899_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_141129193_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"PTT92278_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_123464286_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_123409744_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_123509027_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_123596898_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",46
"WP_019104567_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_081574505_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_043631531_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_081555114_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_081547107_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_166451741_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_071113521_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_043572039_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_047249736_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_047236229_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_101708484_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_103904351_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_103321630_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_106076446_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_071108553_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_043628614_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",46
"WP_076400480_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Insolitispirillum_BLAST",46
"WP_077300914_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Aquaspirillum_BLAST",46
"WP_136892637_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Trinickia_BLAST",46
"WP_010107499_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_010117820_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_020737839_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"KYG04170_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"KYF90177_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"WP_162060725_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Undibacterium_BLAST",46
"BBB68918_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Undibacterium_BLAST",46
"WP_162043268_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Undibacterium_BLAST",46
"WP_020539729_Actinobacteria_Actinobacteria_Streptosporangiales_Streptosporangiaceae_Nonomuraea_BLAST",46
"TNV71278_Ciliophora_Spirotrichea_Sporadotrichida_Halteriidae_Halteria_BLAST",46
"WP_050043969_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium_BLAST",46
"WP_052832950_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium_BLAST",46
"WP_170034415_Gemmatimonadetes_Longimicrobia_Longimicrobiales_Longimicrobiaceae_Longimicrobium_BLAST",46
"WP_169090890_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_BLAST",46
"WP_167744829_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_BLAST",46
"WP_043629091_Actinobacteria_Actinobacteria_Streptosporangiales_Streptosporangiaceae_Nonomuraea_BLAST",46
"WP_158989110_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_BLAST",46
"WP_189600804_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_BLAST",46
"KJC59540_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium_BLAST",46
"KJC36195_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium_BLAST",46
"WP_052833272_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium_BLAST",46
"WP_082128193_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Hoeflea_BLAST",46
"WP_171904900_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Hoeflea_BLAST",46
"WP_115693106_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Pseudolabrys_BLAST",46
"PWB65096_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium_BLAST",46
"WP_136917900_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Polyangium_BLAST",46
"WP_136936194_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Polyangium_BLAST",46
"AUX26347_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"WP_129357013_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"WP_146731582_Proteobacteria_Deltaproteobacteria_Myxococcales_Unknown_Minicystis_BLAST",46
"WP_146729290_Proteobacteria_Deltaproteobacteria_Myxococcales_Unknown_Minicystis_BLAST",46
"WP_136920852_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Polyangium_BLAST",46
"KYG01681_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"AGP38067_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"WP_044988853_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"KYF94150_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"KYF75108_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"WP_061608858_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"KYF77127_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"WP_104977792_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"WP_006974888_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Plesiocystis_BLAST",46
"WP_172307584_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Pseudenhygromyxa_BLAST",46
"WP_052546978_Proteobacteria_Deltaproteobacteria_Myxococcales_Unknown_Enhygromyxa_BLAST",46
"WP_106395355_Proteobacteria_Deltaproteobacteria_Myxococcales_Unknown_Enhygromyxa_BLAST",46
"WP_096330180_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Nannocystis_BLAST",46
"TPV93588_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Plesiocystis_BLAST",46
"TNE83921_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",46
"WP_096326376_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Nannocystis_BLAST",46
"WP_096325528_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Nannocystis_BLAST",46
"WP_170136515_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Nannocystis_BLAST",46
"WP_106393072_Proteobacteria_Deltaproteobacteria_Myxococcales_Unknown_Enhygromyxa_BLAST",46
"WP_106394246_Proteobacteria_Deltaproteobacteria_Myxococcales_Unknown_Enhygromyxa_BLAST",46
"WP_052552440_Proteobacteria_Deltaproteobacteria_Myxococcales_Unknown_Enhygromyxa_BLAST",46
"WP_106091760_Proteobacteria_Deltaproteobacteria_Myxococcales_Unknown_Enhygromyxa_BLAST",46
"EDM78156_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Plesiocystis_BLAST",46
"WP_086001456_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Plesiocystis_BLAST",46
"WP_172307716_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Pseudenhygromyxa_BLAST",46
"PCC68318_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Nannocystis_BLAST",46
"WP_096326653_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Nannocystis_BLAST",46
"WP_096329158_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Nannocystis_BLAST",46
"RLB65225_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",46
"RLB50709_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",46
"WP_006974883_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Plesiocystis_BLAST",46
"WP_129344299_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"CAN91987_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"WP_044964423_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"WP_136928582_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Polyangium_BLAST",46
"WP_153819278_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Polyangium_BLAST",46
"RYE88682_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Plesiocystis_BLAST",46
"WP_108070868_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Vitiosangium_BLAST",46
"WP_095989616_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Cystobacter_characterized",46
"ATB41995_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Cystobacter_BLAST",46
"WP_071897101_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Cystobacter_BLAST",46
"AYM53556_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Cystobacter_BLAST",46
"EPX59483_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Cystobacter_BLAST",46
"WP_155893623_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Cystobacter_BLAST",46
"AYM53678_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Cystobacter_BLAST",46
"AYM53473_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Cystobacter_BLAST",46
"WP_095978338_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Melittangium_BLAST",46
"WP_044192718_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Hyalangium_PFAM",46
"WP_164000252_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcaceae_Pyxidicoccus_BLAST",46
"WP_164012883_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcaceae_Pyxidicoccus_BLAST",46
"WP_120202388_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcaceae_Corallococcus_BLAST",46
"WP_120536945_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcaceae_Corallococcus_BLAST",46
"WP_120583460_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcaceae_Corallococcus_BLAST",46
"WP_120539508_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcaceae_Corallococcus_BLAST",46
"WP_193350001_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcaceae_Corallococcus_BLAST",46
"PZR12886_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Archangium_BLAST",46
"TNE48155_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",46
"OJY24825_Proteobacteria_Deltaproteobacteria_Myxococcales_Nannocystaceae_Plesiocystis_BLAST",46
"TNE87902_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",46
"WP_055751175_Actinobacteria_Actinobacteria_Frankiales_Frankiaceae_Frankia_BLAST",46
"WP_011604154_Actinobacteria_Actinobacteria_Frankiales_Frankiaceae_Frankia_characterized",46
